b'Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season\nRe:ZERO -Starting Life in Another World- Season 2',8.38,Episodes: 13,,Studios: White Fox,Source: Light novel,Premiered: Summer 2020,"Members: 902,831"
b'Cowboy Bebop: Tengoku no Tobira\nCowboy Bebop: The Movie',8.38,Episodes: 1,,Studios: Bones,Source: Original,,"Members: 326,550"
b'Doupo Cangqiong: San Nian Zhi Yue',8.38,Episodes: 13,,Studios: Motion Magic,Source: Novel,,"Members: 3,028"
b'Kamisama Hajimemashita: Kako-hen',8.38,Episodes: 4,,Studios: TMS Entertainment,Source: Manga,,"Members: 142,372"
b'Kimetsu no Yaiba: Mugen Ressha-hen\nDemon Slayer: Kimetsu no Yaiba Mugen Train Arc',8.38,Episodes: 7,,Studios: ufotable,Source: Manga,Premiered: Fall 2021,"Members: 369,969"
b'Kizumonogatari I: Tekketsu-hen\nKizumonogatari Part 1: Iron-Blooded',8.38,Episodes: 1,,Studios: Shaft,Source: Light novel,,"Members: 458,178"
b'Mahou Shoujo MadokaMagica Movie 2: Eien no Monogatari\nPuella Magi Madoka Magica the Movie Part 2: Eternal',8.38,Episodes: 1,,Studios: Shaft,Source: Original,,"Members: 182,385"
b'Kaze no Tani no Nausica\nNausica of the Valley of the Wind',8.37,Episodes: 1,,Studios: Topcraft,Source: Manga,,"Members: 322,941"
b'Mushoku Tensei: Isekai Ittara Honki Dasu\nMushoku Tensei: Jobless Reincarnation',8.37,Episodes: 11,,Studios: Studio Bind,Source: Light novel,Premiered: Winter 2021,"Members: 878,848"
b'Sono Bisque Doll wa Koi wo Suru\nMy Dress-Up Darling',8.37,Episodes: 12,,Studios: CloverWorks,Source: Manga,Premiered: Winter 2022,"Members: 494,284"
b'Bakuman. 2nd Season\nBakuman.',8.36,Episodes: 25,,Studios: J.C.Staff,Source: Manga,Premiered: Fall 2011,"Members: 323,417"
b'Hellsing Ultimate',8.36,Episodes: 10,,"Studios: Madhouse, Satelight, Graphinica",Source: Manga,,"Members: 800,964"
b'Kingdom 2nd Season\nKingdom: Season 2',8.36,Episodes: 39,,Studios: Studio Pierrot,Source: Manga,Premiered: Summer 2013,"Members: 97,514"
b'Mahou Shoujo MadokaMagica\nPuella Magi Madoka Magica',8.36,Episodes: 12,,Studios: Shaft,Source: Original,Premiered: Winter 2011,"Members: 1,128,805"
b'Given',8.35,Episodes: 11,,Studios: Lerche,Source: Manga,Premiered: Summer 2019,"Members: 447,060"
b'Gotcha!',8.35,Episodes: 1,,Studios: Bones,Source: Game,,"Members: 24,082"
b'Haikyuu!! To the Top\nHaikyu!! To the Top',8.35,Episodes: 13,,Studios: Production I.G,Source: Manga,Premiered: Winter 2020,"Members: 741,397"
b'Kiseijuu: Sei no Kakuritsu\nParasyte: The Maxim',8.35,Episodes: 24,,Studios: Madhouse,Source: Manga,Premiered: Fall 2014,"Members: 1,591,294"
b'Made in Abyss Movie 2: Hourou Suru Tasogare\nMade in Abyss: Wandering Twilight',8.35,Episodes: 1,,Studios: Kinema Citrus,Source: Web manga,,"Members: 89,565"
b'Psycho-Pass',8.35,Episodes: 22,,Studios: Production I.G,Source: Original,Premiered: Fall 2012,"Members: 1,435,772"
b'Natsume Yuujinchou: Itsuka Yuki no Hi ni',8.34,Episodes: 1,,Studios: Brain's Base,Source: Manga,,"Members: 71,658"
b'Neon Genesis Evangelion',8.34,Episodes: 26,,"Studios: Gainax, Tatsunoko Production",Source: Original,Premiered: Fall 1995,"Members: 1,507,747"
b'One Outs',8.34,Episodes: 25,,Studios: Madhouse,Source: Manga,Premiered: Fall 2008,"Members: 210,434"
b'Uchuu Senkan Yamato 2199\nStar Blazers: Space Battleship Yamato 2199',8.34,Episodes: 26,,"Studios: Xebec, AIC",Source: Original,,"Members: 103,395"
b'Versailles no Bara\nThe Rose of Versailles',8.34,Episodes: 40,,Studios: Tokyo Movie Shinsha,Source: Manga,Premiered: Fall 1979,"Members: 81,812"
b'Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.\nanohana: The Flower We Saw That Day',8.34,Episodes: 11,,Studios: A-1 Pictures,Source: Original,Premiered: Spring 2011,"Members: 1,430,178"
b'Bakemonogatari',8.34,Episodes: 15,,Studios: Shaft,Source: Light novel,Premiered: Summer 2009,"Members: 1,257,128"
b'Gintama: Shiroyasha Koutan',8.34,Episodes: 1,,Studios: Sunrise,Source: Manga,,"Members: 61,870"
b'K-On! Movie\nK-ON! The Movie',8.34,Episodes: 1,,Studios: Kyoto Animation,Source: 4-koma manga,,"Members: 287,985"
b'Major S6',8.34,Episodes: 25,,Studios: SynergySP,Source: Manga,Premiered: Spring 2010,"Members: 56,887"
b'Katanagatari',8.33,Episodes: 12,,Studios: White Fox,Source: Light novel,Premiered: Winter 2010,"Members: 508,105"
b'Kemono no Souja Erin\nErin',8.33,Episodes: 50,,"Studios: Production I.G, Trans Arts",Source: Novel,Premiered: Winter 2009,"Members: 77,320"
b'Mobile Suit Gundam: The Origin',8.33,Episodes: 6,,Studios: Sunrise,Source: Manga,,"Members: 61,502"
b'Ookami to Koushinryou II\nSpice and Wolf II',8.33,Episodes: 12,,"Studios: Brain's Base, Marvy Jack",Source: Light novel,Premiered: Summer 2009,"Members: 443,773"
b'Romeo no Aoi Sora\nRomeo and the Black Brothers',8.33,Episodes: 33,,Studios: Nippon Animation,Source: Novel,Premiered: Winter 1995,"Members: 43,401"
b'Sakamichi no Apollon\nKids on the Slope',8.33,Episodes: 12,,"Studios: Tezuka Productions, MAPPA",Source: Manga,Premiered: Spring 2012,"Members: 336,561"
b'Tenki no Ko\nWeathering With You',8.33,Episodes: 1,,Studios: CoMix Wave Films,Source: Original,,"Members: 763,130"
b'World Trigger 3rd Season',8.33,Episodes: 14,,Studios: Toei Animation,Source: Manga,Premiered: Fall 2021,"Members: 73,801"
"b""Natsume Yuujinchou\nNatsume's Book of Friends""",8.32,Episodes: 13,,Studios: Brain's Base,Source: Manga,Premiered: Summer 2008,"Members: 474,114"
b'Natsume Yuujinchou Go Specials',8.32,Episodes: 2,,Studios: Shuka,Source: Manga,,"Members: 38,996"
b'NHK ni Youkoso!\nWelcome to the N.H.K.',8.32,Episodes: 24,,Studios: Gonzo,Source: Novel,Premiered: Summer 2006,"Members: 634,565"
"b'Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou'",8.32,Episodes: 1,,Studios: Kyoto Animation,Source: Light novel,,"Members: 263,409"
b'Boku dake ga Inai Machi\nERASED',8.32,Episodes: 12,,Studios: A-1 Pictures,Source: Manga,Premiered: Winter 2016,"Members: 1,779,231"
b'Evangelion: 2.0 You Can (Not) Advance',8.32,Episodes: 1,,Studios: Khara,Source: Original,,"Members: 455,713"
b'Fate/stay night: Unlimited Blade Works 2nd Season\nFate/stay night [Unlimited Blade Works] Season 2',8.32,Episodes: 13,,Studios: ufotable,Source: Visual novel,Premiered: Spring 2015,"Members: 749,043"
b'Hotarubi no Mori e',8.32,Episodes: 1,,Studios: Brain's Base,Source: Manga,,"Members: 714,555"
b'Doukyuusei (Movie)\nDoukyusei -Classmates-',8.31,Episodes: 1,,Studios: A-1 Pictures,Source: Manga,,"Members: 222,556"
b'Hunter x Hunter: Original Video Animation',8.31,Episodes: 8,,Studios: Nippon Animation,Source: Manga,,"Members: 114,381"
b'Kawaki wo Ameku\nCrying for Rain',8.31,Episodes: 1,,"Studios: None found, add some",Source: Music,,"Members: 23,842"
"b""Kuroko no Basket 3rd Season\nKuroko's Basketball 3""",8.31,Episodes: 25,,Studios: Production I.G,Source: Manga,Premiered: Winter 2015,"Members: 648,191"
b'Major: World Series',8.31,Episodes: 2,,Studios: SynergySP,Source: Manga,,"Members: 33,280"
b'Shelter (Music)\nShelter',8.31,Episodes: 1,,Studios: A-1 Pictures,Source: Music,,"Members: 302,822"
b'Shinsekai yori\nFrom the New World',8.31,Episodes: 25,,Studios: A-1 Pictures,Source: Novel,Premiered: Fall 2012,"Members: 704,296"
b'Tensei shitara Slime Datta Ken 2nd Season Part 2\nThat Time I Got Reincarnated as a Slime Season 2 Part 2',8.31,Episodes: 12,,Studios: 8bit,Source: Manga,Premiered: Summer 2021,"Members: 505,185"
b'Rurouni Kenshin: Meiji Kenkaku Romantan\nRurouni Kenshin',8.30,Episodes: 94,,"Studios: Gallop, Studio Deen",Source: Manga,Premiered: Winter 1996,"Members: 442,284"
b'Shirobako',8.30,Episodes: 24,,Studios: P.A. Works,Source: Original,Premiered: Fall 2014,"Members: 402,911"
b'Steins;Gate: Oukoubakko no Poriomania\nSteins;Gate: Egoistic Poriomania',8.30,Episodes: 1,,Studios: White Fox,Source: Visual novel,,"Members: 392,919"
b'Beck\nBeck: Mongolian Chop Squad',8.30,Episodes: 26,,Studios: Madhouse,Source: Manga,Premiered: Fall 2004,"Members: 298,712"
b'Detective Conan Movie 06: The Phantom of Baker Street\nCase Closed: The Phantom of Baker Street',8.30,Episodes: 1,,Studios: TMS Entertainment,Source: Manga,,"Members: 68,368"
b'Diamond no Ace: Second Season\nAce of Diamond: Second Season',8.30,Episodes: 51,,"Studios: Production I.G, Madhouse",Source: Manga,Premiered: Spring 2015,"Members: 119,906"
b'Dr. Stone',8.30,Episodes: 24,,Studios: TMS Entertainment,Source: Manga,Premiered: Summer 2019,"Members: 1,391,747"
b'Fate/Zero',8.30,Episodes: 13,,Studios: ufotable,Source: Light novel,Premiered: Fall 2011,"Members: 1,327,002"
b'Hibike! Euphonium 2\nSound! Euphonium 2',8.30,Episodes: 13,,Studios: Kyoto Animation,Source: Novel,Premiered: Fall 2016,"Members: 196,831"
b'Initial D First Stage',8.30,Episodes: 26,,"Studios: Gallop, Studio Comet",Source: Manga,Premiered: Spring 1998,"Members: 297,876"
"b""Kino no Tabi: The Beautiful World\nKino's Journey""",8.30,Episodes: 13,,Studios: A.C.G.T.,Source: Light novel,Premiered: Spring 2003,"Members: 267,707"
"b""Ashita no Joe\nTomorrow's Joe""",8.29,Episodes: 79,,Studios: Mushi Production,Source: Manga,Premiered: Spring 1970,"Members: 73,638"
b'Gintama: Shinyaku Benizakura-hen',8.29,Episodes: 1,,Studios: Sunrise,Source: Manga,,"Members: 37,947"
b'Nodame Cantabile',8.29,Episodes: 23,,Studios: J.C.Staff,Source: Manga,Premiered: Winter 2007,"Members: 289,150"
b'Redline',8.29,Episodes: 1,,Studios: Madhouse,Source: Original,,"Members: 318,012"
b'Tsubasa: Tokyo Revelations\nTsubasa RESERVoir CHRoNiCLE: Tokyo Revelations',8.29,Episodes: 3,,Studios: Production I.G,Source: Manga,,"Members: 88,532"
b'Planetes',8.28,Episodes: 26,,Studios: Sunrise,Source: Manga,Premiered: Fall 2003,"Members: 222,107"
b'Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai\nRascal Does Not Dream of Bunny Girl Senpai',8.28,Episodes: 13,,Studios: CloverWorks,Source: Light novel,Premiered: Fall 2018,"Members: 1,409,767"
b'Stranger: Mukou Hadan\nSword of the Stranger',8.28,Episodes: 1,,Studios: Bones,Source: Original,,"Members: 297,991"
b'Tokyo Godfathers',8.28,Episodes: 1,,Studios: Madhouse,Source: Original,,"Members: 244,394"
b'Bakemono no Ko\nThe Boy and the Beast',8.28,Episodes: 1,,Studios: Studio Chizu,Source: Original,,"Members: 370,110"
b'Gin no Saji 2nd Season\nSilver Spoon 2nd Season',8.28,Episodes: 11,,Studios: A-1 Pictures,Source: Manga,Premiered: Winter 2014,"Members: 133,124"
b'Gyakkyou Burai Kaiji: Ultimate Survivor\nKaiji: Ultimate Survivor',8.28,Episodes: 26,,Studios: Madhouse,Source: Manga,Premiered: Fall 2007,"Members: 304,551"
"b""Kono Subarashii Sekai ni Shukufuku wo! 2\nKonoSuba: God's Blessing on This Wonderful World! 2""",8.28,Episodes: 10,,Studios: Studio Deen,Source: Light novel,Premiered: Winter 2017,"Members: 1,279,009"
b'Koukaku Kidoutai\nGhost in the Shell',8.28,Episodes: 1,,Studios: Production I.G,Source: Manga,,"Members: 542,998"
b'Great Pretender',8.27,Episodes: 23,,Studios: Wit Studio,Source: Original,Premiered: Summer 2020,"Members: 507,364"
b'Hajime no Ippo: Champion Road\nFighting Spirit: Champion Road',8.27,Episodes: 1,,Studios: Madhouse,Source: Manga,,"Members: 113,161"
b'Tenkuu no Shiro Laputa\nCastle in the Sky',8.27,Episodes: 1,,Studios: Studio Ghibli,Source: Original,,"Members: 410,524"
b'Yuru Camp\nLaid-Back Camp',8.27,Episodes: 12,,Studios: C-Station,Source: Manga,Premiered: Winter 2018,"Members: 403,679"
b'Non Non Biyori Movie: Vacation',8.26,Episodes: 1,,Studios: SILVER LINK.,Source: Manga,,"Members: 64,816"
b'SpaceDandy 2nd Season\nSpace Dandy 2nd Season',8.26,Episodes: 13,,Studios: Bones,Source: Original,Premiered: Summer 2014,"Members: 148,861"
b'Tonari no Totoro\nMy Neighbor Totoro',8.26,Episodes: 1,,Studios: Studio Ghibli,Source: Original,,"Members: 900,895"
b'Wu Liuqi Zhi Zui Qiang Fa Xing Shi\nScissor Seven',8.26,Episodes: 10,,"Studios: None found, add some",Source: Original,,"Members: 43,429"
b'Hunter x Hunter: Greed Island Final',8.26,Episodes: 14,,Studios: Nippon Animation,Source: Manga,,"Members: 128,606"
b'Initial D Final Stage',8.26,Episodes: 4,,Studios: SynergySP,Source: Manga,Premiered: Spring 2014,"Members: 112,004"
b'Danshi Koukousei no Nichijou\nDaily Lives of High School Boys',8.25,Episodes: 12,,Studios: Sunrise,Source: Web manga,Premiered: Winter 2012,"Members: 718,305"
b'Diamond no Ace: Act II\nAce of Diamond Act II',8.25,Episodes: 52,,Studios: Madhouse,Source: Manga,Premiered: Spring 2019,"Members: 72,932"
b'Douluo Dalu: Xiaowu Juebie',8.25,Episodes: 13,,Studios: Sparkly Key Animation Studio,Source: Novel,,"Members: 8,328"
b'Gyakkyou Burai Kaiji: Hakairoku-hen\nKaiji: Against All Rules',8.25,Episodes: 26,,Studios: Madhouse,Source: Manga,Premiered: Spring 2011,"Members: 168,394"
b'Kuroshitsuji Movie: Book of the Atlantic\nBlack Butler: Book of the Atlantic',8.25,Episodes: 1,,Studios: A-1 Pictures,Source: Manga,,"Members: 166,657"
b'Nodame Cantabile: Finale',8.25,Episodes: 11,,Studios: J.C.Staff,Source: Manga,Premiered: Winter 2010,"Members: 120,196"
"b""Quanzhi Gaoshou Specials\nThe King's Avatar (2018)""",8.25,Episodes: 3,,"Studios: Tencent Animation & Comics, China Literature Limited, Colored Pencil Animation",Source: Novel,,"Members: 93,138"
b'Re:Zero kara Hajimeru Isekai Seikatsu\nRe:ZERO -Starting Life in Another World-',8.25,Episodes: 25,,Studios: White Fox,Source: Light novel,Premiered: Spring 2016,"Members: 1,878,328"
b'Sennen Joyuu\nMillennium Actress',8.25,Episodes: 1,,Studios: Madhouse,Source: Original,,"Members: 152,960"
b'Youjo Senki Movie\nSaga of Tanya the Evil: The Movie',8.25,Episodes: 1,,Studios: Nut,Source: Light novel,,"Members: 219,798"
b'One Piece Movie 14: Stampede',8.24,Episodes: 1,,Studios: Toei Animation,Source: Manga,,"Members: 127,234"
b'Ookami to Koushinryou\nSpice and Wolf',8.24,Episodes: 13,,Studios: Imagin,Source: Light novel,Premiered: Winter 2008,"Members: 730,481"
b'Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero',8.24,Episodes: 1,,Studios: White Fox,Source: Visual novel,,"Members: 221,982"
b'Major S3',8.24,Episodes: 26,,Studios: Studio Hibari,Source: Manga,Premiered: Winter 2007,"Members: 63,025"
b'Detective Conan: Episode One - The Great Detective Turned Small',8.23,Episodes: 1,,Studios: TMS Entertainment,Source: Manga,,"Members: 26,435"
b'Dororo',8.23,Episodes: 24,,"Studios: Tezuka Productions, MAPPA",Source: Manga,Premiered: Winter 2019,"Members: 970,928"
b'Golden Kamuy 2nd Season\nGolden Kamuy: Season 2',8.23,Episodes: 12,,Studios: Geno Studio,Source: Manga,Premiered: Fall 2018,"Members: 155,225"
b'Hachimitsu to Clover II\nHoney and Clover II',8.23,Episodes: 12,,Studios: J.C.Staff,Source: Manga,Premiered: Summer 2006,"Members: 98,847"
b'Hajime no Ippo: Mashiba vs. Kimura',8.23,Episodes: 1,,Studios: Madhouse,Source: Manga,,"Members: 90,417"
"b""Kuroko no Basket 2nd Season\nKuroko's Basketball 2""",8.23,Episodes: 25,,Studios: Production I.G,Source: Manga,Premiered: Fall 2013,"Members: 735,113"
b'Luo Xiao Hei Zhan Ji (Movie)\nThe Legend of Hei',8.23,Episodes: 1,,"Studios: None found, add some",Source: Original,,"Members: 14,716"
b'Magi: The Kingdom of Magic',8.23,Episodes: 25,,Studios: A-1 Pictures,Source: Manga,Premiered: Fall 2013,"Members: 750,877"
b'Major S1',8.23,Episodes: 26,,Studios: Studio Hibari,Source: Manga,Premiered: Fall 2004,"Members: 91,097"
b'Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season',8.23,Episodes: 25,,Studios: Sunrise,Source: Original,Premiered: Fall 2016,"Members: 118,008"
b'Naruto: Shippuuden\nNaruto: Shippuden',8.23,Episodes: 500,,Studios: Studio Pierrot,Source: Manga,Premiered: Winter 2007,"Members: 2,054,977"
b'No Game No Life: Zero',8.23,Episodes: 1,,Studios: Madhouse,Source: Light novel,,"Members: 750,982"
b'SKET Dance',8.23,Episodes: 77,,Studios: Tatsunoko Production,Source: Manga,Premiered: Spring 2011,"Members: 206,903"
b'xxxHOLiC: Kei',8.23,Episodes: 13,,Studios: Production I.G,Source: Manga,Premiered: Spring 2008,"Members: 128,765"
b'Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku\nMy Teen Romantic Comedy SNAFU TOO!',8.23,Episodes: 13,,Studios: feel.,Source: Light novel,Premiered: Spring 2015,"Members: 910,687"
b'Yuukoku no Moriarty 2nd Season\nMoriarty the Patriot',8.23,Episodes: 13,,Studios: Production I.G,Source: Manga,Premiered: Spring 2021,"Members: 175,189"
b'Mimi wo Sumaseba\nWhisper of the Heart',8.22,Episodes: 1,,Studios: Studio Ghibli,Source: Manga,,"Members: 290,833"
b'Stand By Me Doraemon 2',8.22,Episodes: 1,,"Studios: Shirogumi, Shin-Ei Animation",Source: Manga,,"Members: 14,399"
b'Trigun',8.22,Episodes: 26,,Studios: Madhouse,Source: Manga,Premiered: Spring 1998,"Members: 645,870"
b'Detective Conan Movie 13: The Raven Chaser\nDetective Conan: The Jet Black Chaser',8.22,Episodes: 1,,Studios: Tokyo Movie Shinsha,Source: Manga,,"Members: 52,557"
b'Fruits Basket 1st Season\nFruits Basket 2019 1st Season',8.22,Episodes: 25,,Studios: TMS Entertainment,Source: Manga,Premiered: Spring 2019,"Members: 637,801"
b'Ginga Eiyuu Densetsu: Die Neue These - Seiran 3',8.22,Episodes: 4,,Studios: Production I.G,Source: Novel,,"Members: 19,245"
b'Kono Sekai no Katasumi ni\nIn This Corner of the World',8.22,Episodes: 1,,Studios: MAPPA,Source: Manga,,"Members: 159,025"
b'Mahou Shoujo MadokaMagica Movie 1: Hajimari no Monogatari\nPuella Magi Madoka Magica the Movie Part 1: Beginnings',8.22,Episodes: 1,,Studios: Shaft,Source: Original,,"Members: 179,829"
"b""Majo no Takkyuubin\nKiki's Delivery Service""",8.22,Episodes: 1,,Studios: Studio Ghibli,Source: Novel,,"Members: 478,949"
b'Bungou Stray Dogs 3rd Season',8.21,Episodes: 12,,Studios: Bones,Source: Manga,Premiered: Spring 2019,"Members: 472,364"
b'Horimiya',8.21,Episodes: 13,,Studios: CloverWorks,Source: Manga,Premiered: Winter 2021,"Members: 966,237"
b'IDOLiSH7: Third Beat!\nIDOLISH7 Third BEAT!',8.21,Episodes: 13,,Studios: TROYCA,Source: Game,Premiered: Summer 2021,"Members: 14,504"
b'Kaguya-hime no Monogatari\nThe Tale of the Princess Kaguya',8.21,Episodes: 1,,Studios: Studio Ghibli,Source: Other,,"Members: 188,020"
b'Major S2',8.21,Episodes: 26,,Studios: Studio Hibari,Source: Manga,Premiered: Winter 2006,"Members: 65,432"
b'Major S4',8.21,Episodes: 26,,Studios: SynergySP,Source: Manga,Premiered: Winter 2008,"Members: 59,613"
b'Nomad: Megalo Box 2',8.21,Episodes: 13,,Studios: TMS Entertainment,Source: Original,Premiered: Spring 2021,"Members: 162,833"
b'ReLIFE: Kanketsu-hen',8.21,Episodes: 4,,Studios: TMS Entertainment,Source: Web manga,,"Members: 319,463"
b'Saiki Kusuo no -nan: Kanketsu-hen\nThe Disastrous Life of Saiki K. Final Arc',8.21,Episodes: 1,,"Studios: J.C.Staff, Egg Firm",Source: Manga,,"Members: 174,158"
b'Vanitas no Karte Part 2\nThe Case Study of Vanitas',8.21,Episodes: 12,,Studios: Bones,Source: Manga,Premiered: Winter 2022,"Members: 141,094"
b'xxxHOLiC: Rou',8.21,Episodes: 2,,Studios: Production I.G,Source: Manga,,"Members: 63,211"
b'One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari',8.20,Episodes: 1,,Studios: Toei Animation,Source: Manga,,"Members: 52,231"
b'Toaru Kagaku no Railgun T\nA Certain Scientific Railgun T',8.20,Episodes: 25,,Studios: J.C.Staff,Source: Manga,Premiered: Winter 2020,"Members: 191,171"
"b'Yoru wa Mijikashi Arukeyo Otome\nThe Night Is Short, Walk on Girl'",8.20,Episodes: 1,,Studios: Science SARU,Source: Novel,,"Members: 102,044"
b'86',8.20,Episodes: 11,,Studios: A-1 Pictures,Source: Light novel,Premiered: Spring 2021,"Members: 483,817"
b'Bakuman.',8.20,Episodes: 25,,Studios: J.C.Staff,Source: Manga,Premiered: Fall 2010,"Members: 561,560"
b'Berserk: Ougon Jidai-hen III - Kourin\nBerserk: The Golden Age Arc III - The Advent',8.20,Episodes: 1,,Studios: Studio 4°C,Source: Manga,,"Members: 188,758"
b'Bungou Stray Dogs 2nd Season\nBungo Stray Dogs 2',8.20,Episodes: 12,,Studios: Bones,Source: Manga,Premiered: Fall 2016,"Members: 680,627"
b'Cardcaptor Sakura Movie 2: Fuuin Sareta Card\nCard Captor Sakura Movie 2: The Sealed Card',8.20,Episodes: 1,,Studios: Madhouse,Source: Manga,,"Members: 105,233"
b'Chihayafuru',8.20,Episodes: 25,,Studios: Madhouse,Source: Manga,Premiered: Fall 2011,"Members: 408,022"
"b""Fate/stay night Movie: Heaven's Feel - I. Presage Flower\nFate/stay night: Heaven's Feel - I. Presage Flower""",8.20,Episodes: 1,,Studios: ufotable,Source: Visual novel,,"Members: 375,964"
b'InuYasha: Kanketsu-hen\nInuYasha: The Final Act',8.20,Episodes: 26,,Studios: Sunrise,Source: Manga,Premiered: Fall 2009,"Members: 249,470"
b'Little Busters!: Refrain\nLittle Busters! ~Refrain~',8.20,Episodes: 13,,Studios: J.C.Staff,Source: Visual novel,Premiered: Fall 2013,"Members: 151,396"
b'Maison Ikkoku',8.20,Episodes: 96,,Studios: Studio Deen,Source: Manga,Premiered: Spring 1986,"Members: 60,897"
b'Asobi Asobase\nAsobi Asobase: Workshop of Fun',8.19,Episodes: 12,,Studios: Lerche,Source: Manga,Premiered: Summer 2018,"Members: 387,830"
b'Ballroom e Youkoso\nWelcome to the Ballroom',8.19,Episodes: 24,,Studios: Production I.G,Source: Manga,Premiered: Summer 2017,"Members: 283,696"
b'Fate/stay night: Unlimited Blade Works\nFate/stay night [Unlimited Blade Works]',8.19,Episodes: 12,,Studios: ufotable,Source: Visual novel,Premiered: Fall 2014,"Members: 923,622"
b'Girls & Panzer Movie\nGirls und Panzer der Film',8.19,Episodes: 1,,Studios: Actas,Source: Original,,"Members: 92,333"
b'Higurashi no Naku Koro ni Kai\nWhen They Cry: Kai',8.19,Episodes: 24,,Studios: Studio Deen,Source: Visual novel,Premiered: Summer 2007,"Members: 437,112"
b'Hunter x Hunter: Greed Island',8.19,Episodes: 8,,Studios: Nippon Animation,Source: Manga,,"Members: 137,195"
b'Kamisama Hajimemashita\nKamisama Kiss Season 2',8.19,Episodes: 12,,Studios: TMS Entertainment,Source: Manga,Premiered: Winter 2015,"Members: 328,125"
b'Liz to Aoi Tori\nLiz and the Blue Bird',8.19,Episodes: 1,,Studios: Kyoto Animation,Source: Novel,,"Members: 110,297"
b'Non Non Biyori Repeat',8.19,Episodes: 12,,Studios: SILVER LINK.,Source: Manga,Premiered: Summer 2015,"Members: 178,594"
b'Senki Zesshou Symphogear XV\nSymphogear XV',8.19,Episodes: 13,,Studios: Satelight,Source: Original,Premiered: Summer 2019,"Members: 33,378"
b'Shokugeki no Souma\nFood Wars! Shokugeki no Soma',8.19,Episodes: 24,,Studios: J.C.Staff,Source: Manga,Premiered: Spring 2015,"Members: 1,448,135"
"b""Shoujo Shuumatsu Ryokou\nGirls' Last Tour""",8.19,Episodes: 12,,Studios: White Fox,Source: Web manga,Premiered: Fall 2017,"Members: 282,061"
b'Shoujo Kakumei Utena\nRevolutionary Girl Utena',8.18,Episodes: 39,,Studios: J.C.Staff,Source: Original,Premiered: Spring 1997,"Members: 184,639"
b'Tanoshii Muumin Ikka',8.18,Episodes: 78,,Studios: Telescreen,Source: Book,Premiered: Spring 1990,"Members: 22,039"
b'Aria the Natural',8.18,Episodes: 26,,Studios: Hal Film Maker,Source: Manga,Premiered: Spring 2006,"Members: 71,392"
b'Black Lagoon: The Second Barrage',8.18,Episodes: 12,,Studios: Madhouse,Source: Manga,Premiered: Fall 2006,"Members: 446,506"
b'Boku no Hero Academia 2nd Season\nMy Hero Academia 2',8.18,Episodes: 25,,Studios: Bones,Source: Manga,Premiered: Spring 2017,"Members: 2,152,062"
b'Digimon Adventure: Last Evolution Kizuna',8.18,Episodes: 1,,Studios: Yumeta Company,Source: Original,,"Members: 33,848"
b'Dr. Stone: Stone Wars',8.18,Episodes: 11,,Studios: TMS Entertainment,Source: Manga,Premiered: Winter 2021,"Members: 781,444"
b'Eiga Daisuki Pompo-san (Movie)\nPompo: The Cinphile',8.18,Episodes: 1,,Studios: CLAP,Source: Web manga,,"Members: 13,809"
b'Girls & Panzer: Saishuushou Part 3\nGirls und Panzer das Finale  Part 3',8.18,Episodes: 1,,Studios: Actas,Source: Original,,"Members: 16,199"
b'Death Parade',8.17,Episodes: 12,,Studios: Madhouse,Source: Original,Premiered: Winter 2015,"Members: 1,515,148"
b'Detective Conan Movie 20: The Darkest Nightmare',8.17,Episodes: 1,,Studios: TMS Entertainment,Source: Manga,,"Members: 34,923"
b'Hinamatsuri (TV)\nHinamatsuri',8.17,Episodes: 12,,Studios: feel.,Source: Manga,Premiered: Spring 2018,"Members: 432,047"
b'K-On!!\nK-ON! Season 2',8.17,Episodes: 26,,Studios: Kyoto Animation,Source: 4-koma manga,Premiered: Spring 2010,"Members: 609,400"
"b""Kyoukai no Kanata Movie 2: I'll Be Here - Mirai-hen\nBeyond the Boundary: I'll Be Here - Future""",8.17,Episodes: 1,,Studios: Kyoto Animation,Source: Light novel,,"Members: 229,637"
b'Major: Message',8.17,Episodes: 1,,Studios: SynergySP,Source: Manga,,"Members: 27,839"
b'Noragami Aragoto',8.17,Episodes: 13,,Studios: Bones,Source: Manga,Premiered: Fall 2015,"Members: 1,281,081"
b'Ouran Koukou Host Club\nOuran High School Host Club',8.17,Episodes: 26,,Studios: Bones,Source: Manga,Premiered: Spring 2006,"Members: 991,219"
b'Ramayana: The Legend of Prince Rama',8.17,Episodes: 1,,Studios: Nippon Ramayana Film Co.,Source: Other,,"Members: 5,853"
b'Tokyo Revengers',8.17,Episodes: 24,,Studios: LIDENFILMS,Source: Manga,Premiered: Spring 2021,"Members: 874,064"
b'Working!!!: Lord of the Takanashi',8.17,Episodes: 1,,Studios: A-1 Pictures,Source: 4-koma manga,,"Members: 93,863"
